message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.727077])";"30";"turtlesim1.sim";"1695139859.426479661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.743141])";"30";"turtlesim2.sim";"1695139859.426396420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.759198])";"30";"turtlesim3.sim";"1695139859.422292179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.743134])";"30";"turtlesim1.sim";"1695139859.410280828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.759198])";"30";"turtlesim2.sim";"1695139859.410107891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.775256])";"30";"turtlesim3.sim";"1695139859.406157075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.775256])";"30";"turtlesim2.sim";"1695139859.394800259";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.759192])";"30";"turtlesim1.sim";"1695139859.393898019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.791313])";"30";"turtlesim3.sim";"1695139859.390001991";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.791313])";"30";"turtlesim2.sim";"1695139859.379039047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.775249])";"30";"turtlesim1.sim";"1695139859.377849050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.807370])";"30";"turtlesim3.sim";"1695139859.373881787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.807370])";"30";"turtlesim2.sim";"1695139859.362274863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.791306])";"30";"turtlesim1.sim";"1695139859.362226529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.823427])";"30";"turtlesim3.sim";"1695139859.357921516";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.823427])";"30";"turtlesim2.sim";"1695139859.346954891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.807363])";"30";"turtlesim1.sim";"1695139859.346019798";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.839485])";"30";"turtlesim3.sim";"1695139859.341808702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.839485])";"30";"turtlesim2.sim";"1695139859.330267977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.823421])";"30";"turtlesim1.sim";"1695139859.330195323";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.855542])";"30";"turtlesim3.sim";"1695139859.325494517";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.855542])";"30";"turtlesim2.sim";"1695139859.314799207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.839478])";"30";"turtlesim1.sim";"1695139859.314486934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.871599])";"30";"turtlesim3.sim";"1695139859.310014063";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.871599])";"30";"turtlesim2.sim";"1695139859.298947032";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.855535])";"30";"turtlesim1.sim";"1695139859.297971040";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.887656])";"30";"turtlesim3.sim";"1695139859.293505382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.871592])";"30";"turtlesim1.sim";"1695139859.282179626";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.887656])";"30";"turtlesim2.sim";"1695139859.282160826";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.903714])";"30";"turtlesim3.sim";"1695139859.277915708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.903714])";"30";"turtlesim2.sim";"1695139859.266482506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.887650])";"30";"turtlesim1.sim";"1695139859.266415426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.919771])";"30";"turtlesim3.sim";"1695139859.262378916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.919771])";"30";"turtlesim2.sim";"1695139859.250991395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.903707])";"30";"turtlesim1.sim";"1695139859.250640168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.935828])";"30";"turtlesim3.sim";"1695139859.245515644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.935828])";"30";"turtlesim2.sim";"1695139859.234558343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.919764])";"30";"turtlesim1.sim";"1695139859.234096722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.951885])";"30";"turtlesim3.sim";"1695139859.229802402";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.951885])";"30";"turtlesim2.sim";"1695139859.219051989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.935821])";"30";"turtlesim1.sim";"1695139859.218498607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.967943])";"30";"turtlesim3.sim";"1695139859.214331825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.967943])";"30";"turtlesim2.sim";"1695139859.202541505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.951879])";"30";"turtlesim1.sim";"1695139859.201924792";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.984000])";"30";"turtlesim3.sim";"1695139859.197969315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.967936])";"30";"turtlesim1.sim";"1695139859.186750122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.984000])";"30";"turtlesim2.sim";"1695139859.186471739";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.000057])";"30";"turtlesim3.sim";"1695139859.182188370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=2.983993])";"30";"turtlesim1.sim";"1695139859.170625564";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.000057])";"30";"turtlesim2.sim";"1695139859.170327243";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.016114])";"30";"turtlesim3.sim";"1695139859.166174789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.016114])";"30";"turtlesim2.sim";"1695139859.155231347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.000050])";"30";"turtlesim1.sim";"1695139859.154382964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.032171])";"30";"turtlesim3.sim";"1695139859.150263064";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.032171])";"30";"turtlesim2.sim";"1695139859.139108184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.016108])";"30";"turtlesim1.sim";"1695139859.138243202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.048229])";"30";"turtlesim3.sim";"1695139859.134180848";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.048229])";"30";"turtlesim2.sim";"1695139859.122898347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.032165])";"30";"turtlesim1.sim";"1695139859.122180439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.064286])";"30";"turtlesim3.sim";"1695139859.117971301";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.064286])";"30";"turtlesim2.sim";"1695139859.106488859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.048222])";"30";"turtlesim1.sim";"1695139859.105903469";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.080343])";"30";"turtlesim3.sim";"1695139859.101763913";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.080343])";"30";"turtlesim2.sim";"1695139859.090332292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.064279])";"30";"turtlesim1.sim";"1695139859.089841627";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.096400])";"30";"turtlesim3.sim";"1695139859.085541393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.096400])";"30";"turtlesim2.sim";"1695139859.074187645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.080337])";"30";"turtlesim1.sim";"1695139859.073767605";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.112458])";"30";"turtlesim3.sim";"1695139859.070369013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.112458])";"30";"turtlesim2.sim";"1695139859.059003860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.096394])";"30";"turtlesim1.sim";"1695139859.058580566";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.128515])";"30";"turtlesim3.sim";"1695139859.054050105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.128515])";"30";"turtlesim2.sim";"1695139859.042645003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.112451])";"30";"turtlesim1.sim";"1695139859.042210308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.144572])";"30";"turtlesim3.sim";"1695139859.037571659";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.144572])";"30";"turtlesim2.sim";"1695139859.026916630";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.128509])";"30";"turtlesim1.sim";"1695139859.025819594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.160629])";"30";"turtlesim3.sim";"1695139859.022166911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.160629])";"30";"turtlesim2.sim";"1695139859.010339181";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.144566])";"30";"turtlesim1.sim";"1695139859.010309054";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.176687])";"30";"turtlesim3.sim";"1695139859.005806838";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.176687])";"30";"turtlesim2.sim";"1695139858.994675987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.160623])";"30";"turtlesim1.sim";"1695139858.993924495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.192744])";"30";"turtlesim3.sim";"1695139858.989468975";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.192744])";"30";"turtlesim2.sim";"1695139858.978768750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.176680])";"30";"turtlesim1.sim";"1695139858.978236590";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.208801])";"30";"turtlesim3.sim";"1695139858.974019589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.208801])";"30";"turtlesim2.sim";"1695139858.962603475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.192738])";"30";"turtlesim1.sim";"1695139858.961755342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.224858])";"30";"turtlesim3.sim";"1695139858.957582342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.224858])";"30";"turtlesim2.sim";"1695139858.946231465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.208795])";"30";"turtlesim1.sim";"1695139858.946110012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.240916])";"30";"turtlesim3.sim";"1695139858.942207057";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.240916])";"30";"turtlesim2.sim";"1695139858.930302610";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.224852])";"30";"turtlesim1.sim";"1695139858.929757288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.256973])";"30";"turtlesim3.sim";"1695139858.925802735";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.256973])";"30";"turtlesim2.sim";"1695139858.914765261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.240909])";"30";"turtlesim1.sim";"1695139858.914043330";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.273030])";"30";"turtlesim3.sim";"1695139858.910402109";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.256967])";"30";"turtlesim1.sim";"1695139858.898155858";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.273030])";"30";"turtlesim2.sim";"1695139858.898142800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.289087])";"30";"turtlesim3.sim";"1695139858.894038001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.273024])";"30";"turtlesim1.sim";"1695139858.882531552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.289087])";"30";"turtlesim2.sim";"1695139858.882501351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.305144])";"30";"turtlesim3.sim";"1695139858.877714580";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.305144])";"30";"turtlesim2.sim";"1695139858.866060574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.289081])";"30";"turtlesim1.sim";"1695139858.865907191";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.321202])";"30";"turtlesim3.sim";"1695139858.862229141";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.321202])";"30";"turtlesim2.sim";"1695139858.850760532";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.305138])";"30";"turtlesim1.sim";"1695139858.850310451";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.337259])";"30";"turtlesim3.sim";"1695139858.845679284";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.337259])";"30";"turtlesim2.sim";"1695139858.834926859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.321196])";"30";"turtlesim1.sim";"1695139858.833795364";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.353316])";"30";"turtlesim3.sim";"1695139858.829707914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.337253])";"30";"turtlesim1.sim";"1695139858.818188603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.353316])";"30";"turtlesim2.sim";"1695139858.818167605";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.369373])";"30";"turtlesim3.sim";"1695139858.814220553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.353310])";"30";"turtlesim1.sim";"1695139858.802653595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.369373])";"30";"turtlesim2.sim";"1695139858.802541315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.385431])";"30";"turtlesim3.sim";"1695139858.797652324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.385431])";"30";"turtlesim2.sim";"1695139858.786105187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.369367])";"30";"turtlesim1.sim";"1695139858.786032841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.401488])";"30";"turtlesim3.sim";"1695139858.782341810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.401488])";"30";"turtlesim2.sim";"1695139858.770710560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.385425])";"30";"turtlesim1.sim";"1695139858.770446063";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.417545])";"30";"turtlesim3.sim";"1695139858.765789555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.417545])";"30";"turtlesim2.sim";"1695139858.754181995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.401482])";"30";"turtlesim1.sim";"1695139858.753925497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.433602])";"30";"turtlesim3.sim";"1695139858.749413332";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.433602])";"30";"turtlesim2.sim";"1695139858.738606411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.417539])";"30";"turtlesim1.sim";"1695139858.738396003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.449660])";"30";"turtlesim3.sim";"1695139858.733878334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.449660])";"30";"turtlesim2.sim";"1695139858.722268338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.433596])";"30";"turtlesim1.sim";"1695139858.721958349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.465717])";"30";"turtlesim3.sim";"1695139858.717514614";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.465717])";"30";"turtlesim2.sim";"1695139858.706941678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.449654])";"30";"turtlesim1.sim";"1695139858.706511679";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.481774])";"30";"turtlesim3.sim";"1695139858.702089254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.481774])";"30";"turtlesim2.sim";"1695139858.690512251";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.465711])";"30";"turtlesim1.sim";"1695139858.689957129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.497831])";"30";"turtlesim3.sim";"1695139858.685775405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.497831])";"30";"turtlesim2.sim";"1695139858.675027866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.481768])";"30";"turtlesim1.sim";"1695139858.674545059";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.513889])";"30";"turtlesim3.sim";"1695139858.670034917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.513889])";"30";"turtlesim2.sim";"1695139858.658540148";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.497825])";"30";"turtlesim1.sim";"1695139858.658108457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.529946])";"30";"turtlesim3.sim";"1695139858.653727338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.529946])";"30";"turtlesim2.sim";"1695139858.642682069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.513883])";"30";"turtlesim1.sim";"1695139858.641760125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.546003])";"30";"turtlesim3.sim";"1695139858.638302760";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.546003])";"30";"turtlesim2.sim";"1695139858.626220782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.529940])";"30";"turtlesim1.sim";"1695139858.626086422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.562060])";"30";"turtlesim3.sim";"1695139858.622002499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.545997])";"30";"turtlesim1.sim";"1695139858.610486245";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.562060])";"30";"turtlesim2.sim";"1695139858.610433038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.578118])";"30";"turtlesim3.sim";"1695139858.605451918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.578118])";"30";"turtlesim2.sim";"1695139858.594762799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.562054])";"30";"turtlesim1.sim";"1695139858.593946479";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.594175])";"30";"turtlesim3.sim";"1695139858.590066026";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.594175])";"30";"turtlesim2.sim";"1695139858.578704477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.578112])";"30";"turtlesim1.sim";"1695139858.577833018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.610232])";"30";"turtlesim3.sim";"1695139858.574076582";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.610232])";"30";"turtlesim2.sim";"1695139858.562915060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.594169])";"30";"turtlesim1.sim";"1695139858.561799982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.626289])";"30";"turtlesim3.sim";"1695139858.557903425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.626289])";"30";"turtlesim2.sim";"1695139858.546718210";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.610226])";"30";"turtlesim1.sim";"1695139858.546611110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.642346])";"30";"turtlesim3.sim";"1695139858.541695774";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.642346])";"30";"turtlesim2.sim";"1695139858.530109337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.626284])";"30";"turtlesim1.sim";"1695139858.529928370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.658404])";"30";"turtlesim3.sim";"1695139858.525367353";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.658404])";"30";"turtlesim2.sim";"1695139858.514954683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.642341])";"30";"turtlesim1.sim";"1695139858.514552730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.674461])";"30";"turtlesim3.sim";"1695139858.509362814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.674461])";"30";"turtlesim2.sim";"1695139858.498809426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.658398])";"30";"turtlesim1.sim";"1695139858.498380879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.690518])";"30";"turtlesim3.sim";"1695139858.494263206";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.690518])";"30";"turtlesim2.sim";"1695139858.482680089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.674455])";"30";"turtlesim1.sim";"1695139858.482148236";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.706575])";"30";"turtlesim3.sim";"1695139858.477831986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=3.706575])";"30";"turtlesim2.sim";"1695139858.466432096";"./src/turtle.cpp:update:260"
